年,週,就診類別,年齡別,縣市,類流感健保就診人次,健保就診總人次,縣市別代碼
2024,16,門診,19~24,金門縣,12,795,09020
2024,16,門診,19~24,宜蘭縣,111,2500,10002
2024,16,門診,19~24,新竹縣,67,3231,10004
2024,16,門診,19~24,苗栗縣,71,2836,10005
2024,16,門診,19~24,彰化縣,202,7622,10007
2024,16,門診,19~24,南投縣,55,2399,10008
2024,16,門診,19~24,雲林縣,84,4703,10009
2024,16,門診,19~24,嘉義縣,43,2445,10010
2024,16,門診,19~24,屏東縣,121,4743,10013
2024,16,門診,19~24,台東縣,24,982,10014
2024,16,門診,19~24,花蓮縣,45,1963,10015
2024,16,門診,19~24,澎湖縣,19,867,10016
2024,16,門診,19~24,基隆市,41,2000,10017
2024,16,門診,19~24,新竹市,100,4484,10018
2024,16,門診,19~24,嘉義市,56,3242,10020
2024,16,門診,19~24,台北市,384,22920,63000
2024,16,門診,19~24,高雄市,503,22418,64000
2024,16,門診,19~24,新北市,573,28980,65000
2024,16,門診,19~24,台中市,881,29599,66000
2024,16,門診,19~24,台南市,396,14160,67000
2024,16,門診,19~24,桃園市,397,15846,68000
2024,16,門診,25~64,連江縣,18,741,09007
2024,16,門診,25~64,金門縣,40,8470,09020
2024,16,門診,25~64,宜蘭縣,729,40739,10002
2024,16,門診,25~64,新竹縣,881,58737,10004
2024,16,門診,25~64,苗栗縣,727,47516,10005
2024,16,門診,25~64,彰化縣,1635,130165,10007
2024,16,門診,25~64,南投縣,471,43028,10008
2024,16,門診,25~64,雲林縣,802,63353,10009
2024,16,門診,25~64,嘉義縣,423,31148,10010
2024,16,門診,25~64,屏東縣,961,75736,10013
2024,16,門診,25~64,台東縣,287,18212,10014
2024,16,門診,25~64,花蓮縣,311,29554,10015
2024,16,門診,25~64,澎湖縣,83,13196,10016
2024,16,門診,25~64,基隆市,392,31472,10017
2024,16,門診,25~64,新竹市,1199,64944,10018
2024,16,門診,25~64,嘉義市,524,52181,10020
2024,16,門診,25~64,台北市,3722,347412,63000
2024,16,門診,25~64,高雄市,3302,332505,64000
2024,16,門診,25~64,新北市,5084,425283,65000
2024,16,門診,25~64,台中市,6177,360412,66000
2024,16,門診,25~64,台南市,3157,208166,67000
2024,16,門診,25~64,桃園市,3387,228015,68000
2024,16,門診,3~6,連江縣,4,58,09007
2024,16,門診,3~6,金門縣,21,901,09020
2024,16,門診,3~6,宜蘭縣,229,4539,10002
2024,16,門診,3~6,新竹縣,305,7116,10004
2024,16,門診,3~6,苗栗縣,227,5439,10005
2024,16,門診,3~6,彰化縣,579,14496,10007
2024,16,門診,3~6,南投縣,253,5057,10008
2024,16,門診,3~6,雲林縣,295,6865,10009
2024,16,門診,3~6,嘉義縣,86,2522,10010
2024,16,門診,3~6,屏東縣,340,7226,10013
2024,16,門診,3~6,台東縣,123,1485,10014
2024,16,門診,3~6,花蓮縣,68,2544,10015
2024,16,門診,3~6,澎湖縣,11,804,10016
2024,16,門診,3~6,基隆市,158,3075,10017
2024,16,門診,3~6,新竹市,423,7449,10018
2024,16,門診,3~6,嘉義市,92,3862,10020
2024,16,門診,3~6,台北市,950,22784,63000
2024,16,門診,3~6,高雄市,967,26201,64000
2024,16,門診,3~6,新北市,1482,44059,65000
2024,16,門診,3~6,台中市,1781,36190,66000
2024,16,門診,3~6,台南市,737,17401,67000
2024,16,門診,3~6,桃園市,1212,27528,68000
2024,16,門診,65+,連江縣,11,443,09007
2024,16,門診,65+,金門縣,21,5327,09020
2024,16,門診,65+,宜蘭縣,433,31782,10002
2024,16,門診,65+,新竹縣,234,24472,10004
2024,16,門診,65+,苗栗縣,354,31884,10005
2024,16,門診,65+,彰化縣,747,86589,10007
2024,16,門診,65+,南投縣,378,34692,10008
2024,16,門診,65+,雲林縣,402,46308,10009
2024,16,門診,65+,嘉義縣,254,26618,10010
2024,16,門診,65+,屏東縣,456,61030,10013
2024,16,門診,65+,台東縣,136,14979,10014
2024,16,門診,65+,花蓮縣,180,22248,10015
2024,16,門診,65+,澎湖縣,31,10281,10016
2024,16,門診,65+,基隆市,161,21392,10017
2024,16,門診,65+,新竹市,318,27166,10018
2024,16,門診,65+,嘉義市,313,34728,10020
2024,16,門診,65+,台北市,2400,246312,63000
2024,16,門診,65+,高雄市,1154,211072,64000
2024,16,門診,65+,新北市,1776,227284,65000
2024,16,門診,65+,台中市,2053,185207,66000
2024,16,門診,65+,台南市,1163,124601,67000
2024,16,門診,65+,桃園市,872,98519,68000
2024,16,門診,7~12,連江縣,1,68,09007
2024,16,門診,7~12,金門縣,20,1119,09020
2024,16,門診,7~12,宜蘭縣,336,4514,10002
2024,16,門診,7~12,新竹縣,335,7674,10004
2024,16,門診,7~12,苗栗縣,310,5715,10005
2024,16,門診,7~12,彰化縣,646,14953,10007
2024,16,門診,7~12,南投縣,186,4939,10008
2024,16,門診,7~12,雲林縣,311,7206,10009
2024,16,門診,7~12,嘉義縣,120,2906,10010
2024,16,門診,7~12,屏東縣,458,8009,10013
2024,16,門診,7~12,台東縣,107,1645,10014
2024,16,門診,7~12,花蓮縣,79,2710,10015
2024,16,門診,7~12,澎湖縣,19,915,10016
2024,16,門診,7~12,基隆市,178,3328,10017
2024,16,門診,7~12,新竹市,581,8506,10018
2024,16,門診,7~12,嘉義市,158,4471,10020
2024,16,門診,7~12,台北市,1135,28373,63000
2024,16,門診,7~12,高雄市,1200,30361,64000
2024,16,門診,7~12,新北市,1856,50454,65000
2024,16,門診,7~12,台中市,1912,37721,66000
2024,16,門診,7~12,台南市,918,19209,67000
2024,16,門診,7~12,桃園市,1402,29796,68000
2024,16,門診,不詳,台北市,0,2,63000
2024,16,門診,不詳,新北市,0,1,65000
2024,17,住院,0~2,金門縣,0,5,09020
2024,17,住院,0~2,宜蘭縣,9,38,10002
2024,17,住院,0~2,新竹縣,1,21,10004
2024,17,住院,0~2,苗栗縣,1,6,10005
2024,17,住院,0~2,彰化縣,18,80,10007
2024,17,住院,0~2,南投縣,3,9,10008
2024,17,住院,0~2,雲林縣,0,11,10009
2024,17,住院,0~2,嘉義縣,3,20,10010
2024,17,住院,0~2,屏東縣,9,20,10013
2024,17,住院,0~2,台東縣,1,4,10014
2024,17,住院,0~2,花蓮縣,5,12,10015
2024,17,住院,0~2,基隆市,4,10,10017
2024,17,住院,0~2,新竹市,3,21,10018
2024,17,住院,0~2,嘉義市,0,7,10020
2024,17,住院,0~2,台北市,21,125,63000
2024,17,住院,0~2,高雄市,10,81,64000
2024,17,住院,0~2,新北市,24,74,65000
2024,17,住院,0~2,台中市,25,124,66000
2024,17,住院,0~2,台南市,2,17,67000
2024,17,住院,0~2,桃園市,23,80,68000
2024,17,住院,13~15,金門縣,0,1,09020
2024,17,住院,13~15,宜蘭縣,1,6,10002
2024,17,住院,13~15,新竹縣,0,7,10004
2024,17,住院,13~15,苗栗縣,3,8,10005
2024,17,住院,13~15,彰化縣,3,16,10007
2024,17,住院,13~15,南投縣,0,1,10008
2024,17,住院,13~15,雲林縣,0,2,10009
2024,17,住院,13~15,嘉義縣,0,3,10010
2024,17,住院,13~15,屏東縣,1,6,10013
2024,17,住院,13~15,台東縣,2,2,10014
2024,17,住院,13~15,花蓮縣,0,6,10015
2024,17,住院,13~15,基隆市,0,4,10017
2024,17,住院,13~15,新竹市,1,3,10018
2024,17,住院,13~15,嘉義市,0,4,10020
2024,17,住院,13~15,台北市,9,90,63000
2024,17,住院,13~15,高雄市,3,36,64000
2024,17,住院,13~15,新北市,4,25,65000
2024,17,住院,13~15,台中市,5,42,66000
2024,17,住院,13~15,台南市,0,6,67000
2024,17,住院,13~15,桃園市,5,42,68000
2024,17,住院,16~18,宜蘭縣,0,4,10002
2024,17,住院,16~18,新竹縣,1,4,10004
2024,17,住院,16~18,苗栗縣,0,8,10005
2024,17,住院,16~18,彰化縣,2,24,10007
2024,17,住院,16~18,南投縣,1,2,10008
2024,17,住院,16~18,雲林縣,0,8,10009
2024,17,住院,16~18,嘉義縣,0,1,10010
2024,17,住院,16~18,屏東縣,1,5,10013
2024,17,住院,16~18,台東縣,0,1,10014
2024,17,住院,16~18,花蓮縣,0,9,10015
2024,17,住院,16~18,基隆市,0,4,10017
2024,17,住院,16~18,新竹市,1,4,10018
2024,17,住院,16~18,嘉義市,0,11,10020
2024,17,住院,16~18,台北市,2,76,63000
2024,17,住院,16~18,高雄市,6,53,64000
2024,17,住院,16~18,新北市,0,31,65000
2024,17,住院,16~18,台中市,2,42,66000
2024,17,住院,16~18,台南市,0,15,67000
2024,17,住院,16~18,桃園市,1,33,68000
2024,17,住院,19~24,連江縣,0,1,09007
2024,17,住院,19~24,金門縣,0,6,09020
2024,17,住院,19~24,宜蘭縣,2,16,10002
2024,17,住院,19~24,新竹縣,0,20,10004
2024,17,住院,19~24,苗栗縣,2,8,10005
2024,17,住院,19~24,彰化縣,2,53,10007
2024,17,住院,19~24,南投縣,0,11,10008
2024,17,住院,19~24,雲林縣,1,32,10009
2024,17,住院,19~24,嘉義縣,0,12,10010
2024,17,住院,19~24,屏東縣,1,17,10013
2024,17,住院,19~24,台東縣,0,3,10014
2024,17,住院,19~24,花蓮縣,0,18,10015
2024,17,住院,19~24,澎湖縣,0,1,10016
2024,17,住院,19~24,基隆市,0,8,10017
2024,17,住院,19~24,新竹市,3,19,10018
2024,17,住院,19~24,嘉義市,0,17,10020
2024,17,住院,19~24,台北市,2,168,63000
2024,17,住院,19~24,高雄市,4,152,64000
2024,17,住院,19~24,新北市,2,77,65000
2024,17,住院,19~24,台中市,2,166,66000
2024,17,住院,19~24,台南市,0,25,67000
2024,17,住院,19~24,桃園市,2,123,68000
2024,17,住院,25~64,金門縣,0,35,09020
2024,17,住院,25~64,宜蘭縣,13,441,10002
2024,17,住院,25~64,新竹縣,10,668,10004
2024,17,住院,25~64,苗栗縣,16,239,10005
2024,17,住院,25~64,彰化縣,48,1375,10007
2024,17,住院,25~64,南投縣,14,172,10008
2024,17,住院,25~64,雲林縣,15,546,10009
2024,17,住院,25~64,嘉義縣,2,360,10010
2024,17,住院,25~64,屏東縣,11,392,10013
2024,17,住院,25~64,台東縣,7,76,10014
2024,17,住院,25~64,花蓮縣,9,418,10015
2024,17,住院,25~64,澎湖縣,0,32,10016
2024,17,住院,25~64,基隆市,6,357,10017
2024,17,住院,25~64,新竹市,8,477,10018
2024,17,住院,25~64,嘉義市,0,370,10020
2024,17,住院,25~64,台北市,98,5385,63000
2024,17,住院,25~64,高雄市,53,3281,64000
2024,17,住院,25~64,新北市,82,2091,65000
2024,17,住院,25~64,台中市,88,3585,66000
2024,17,住院,25~64,台南市,25,1316,67000
2024,17,住院,25~64,桃園市,74,2478,68000
2024,17,住院,3~6,金門縣,0,1,09020
2024,17,住院,3~6,宜蘭縣,16,47,10002
2024,17,住院,3~6,新竹縣,8,17,10004
2024,17,住院,3~6,苗栗縣,7,16,10005
2024,17,住院,3~6,彰化縣,33,98,10007
2024,17,住院,3~6,南投縣,3,22,10008
2024,17,住院,3~6,雲林縣,1,14,10009
2024,17,住院,3~6,嘉義縣,6,14,10010
2024,17,住院,3~6,屏東縣,23,39,10013
2024,17,住院,3~6,台東縣,0,1,10014
2024,17,住院,3~6,花蓮縣,2,17,10015
2024,17,住院,3~6,澎湖縣,0,2,10016
2024,17,住院,3~6,基隆市,11,17,10017
2024,17,住院,3~6,新竹市,3,11,10018
2024,17,住院,3~6,嘉義市,1,4,10020
2024,17,住院,3~6,台北市,35,144,63000
2024,17,住院,3~6,高雄市,30,109,64000
2024,17,住院,3~6,新北市,51,96,65000
2024,17,住院,3~6,台中市,23,122,66000
2024,17,住院,3~6,台南市,3,12,67000
2024,17,住院,3~6,桃園市,25,95,68000
2024,17,住院,65+,金門縣,7,56,09020
2024,17,住院,65+,宜蘭縣,54,408,10002
2024,17,住院,65+,新竹縣,42,373,10004
2024,17,住院,65+,苗栗縣,29,293,10005
2024,17,住院,65+,彰化縣,159,1177,10007
2024,17,住院,65+,南投縣,55,223,10008
2024,17,住院,65+,雲林縣,55,546,10009
2024,17,住院,65+,嘉義縣,23,394,10010
2024,17,住院,65+,屏東縣,23,358,10013
2024,17,住院,65+,台東縣,15,81,10014
2024,17,住院,65+,花蓮縣,38,350,10015
2024,17,住院,65+,澎湖縣,1,17,10016
2024,17,住院,65+,基隆市,37,356,10017
2024,17,住院,65+,新竹市,38,351,10018
2024,17,住院,65+,嘉義市,11,305,10020
2024,17,住院,65+,台北市,232,4513,63000
2024,17,住院,65+,高雄市,122,2494,64000
2024,17,住院,65+,新北市,280,2046,65000
2024,17,住院,65+,台中市,177,2217,66000
2024,17,住院,65+,台南市,57,979,67000
2024,17,住院,65+,桃園市,170,1735,68000
2024,17,住院,7~12,金門縣,1,4,09020
2024,17,住院,7~12,宜蘭縣,10,24,10002
2024,17,住院,7~12,新竹縣,8,15,10004
2024,17,住院,7~12,苗栗縣,6,13,10005
2024,17,住院,7~12,彰化縣,19,66,10007
2024,17,住院,7~12,南投縣,3,11,10008
2024,17,住院,7~12,雲林縣,2,10,10009
2024,17,住院,7~12,嘉義縣,4,15,10010
2024,17,住院,7~12,屏東縣,15,30,10013
2024,17,住院,7~12,台東縣,0,1,10014
2024,17,住院,7~12,花蓮縣,4,15,10015
2024,17,住院,7~12,基隆市,15,18,10017
2024,17,住院,7~12,新竹市,11,24,10018
2024,17,住院,7~12,嘉義市,1,5,10020
2024,17,住院,7~12,台北市,54,213,63000
2024,17,住院,7~12,高雄市,24,116,64000
2024,17,住院,7~12,新北市,40,85,65000
2024,17,住院,7~12,台中市,22,91,66000
2024,17,住院,7~12,台南市,1,23,67000
2024,17,住院,7~12,桃園市,35,109,68000
2024,17,門診,0~2,連江縣,1,32,09007
2024,17,門診,0~2,金門縣,9,313,09020
2024,17,門診,0~2,宜蘭縣,71,1828,10002
2024,17,門診,0~2,新竹縣,111,3336,10004
2024,17,門診,0~2,苗栗縣,66,2092,10005
2024,17,門診,0~2,彰化縣,191,5882,10007
2024,17,門診,0~2,南投縣,72,1824,10008
2024,17,門診,0~2,雲林縣,125,2237,10009
2024,17,門診,0~2,嘉義縣,19,909,10010
2024,17,門診,0~2,屏東縣,127,2622,10013
2024,17,門診,0~2,台東縣,56,621,10014
2024,17,門診,0~2,花蓮縣,29,1081,10015
2024,17,門診,0~2,澎湖縣,2,344,10016
2024,17,門診,0~2,基隆市,30,915,10017
2024,17,門診,0~2,新竹市,174,3453,10018
2024,17,門診,0~2,嘉義市,44,1492,10020
2024,17,門診,0~2,台北市,265,8742,63000
2024,17,門診,0~2,高雄市,308,9745,64000
2024,17,門診,0~2,新北市,556,16975,65000
2024,17,門診,0~2,台中市,633,14440,66000
2024,17,門診,0~2,台南市,304,6823,67000
2024,17,門診,0~2,桃園市,344,10532,68000
2024,17,門診,13~15,連江縣,0,36,09007
2024,17,門診,13~15,金門縣,3,332,09020
2024,17,門診,13~15,宜蘭縣,80,1465,10002
2024,17,門診,13~15,新竹縣,131,2542,10004
2024,17,門診,13~15,苗栗縣,122,1861,10005
2024,17,門診,13~15,彰化縣,237,4951,10007
2024,17,門診,13~15,南投縣,40,1451,10008
2024,17,門診,13~15,雲林縣,83,2476,10009
2024,17,門診,13~15,嘉義縣,43,1021,10010
2024,17,門診,13~15,屏東縣,99,2419,10013
2024,17,門診,13~15,台東縣,32,594,10014
2024,17,門診,13~15,花蓮縣,29,959,10015
2024,17,門診,13~15,澎湖縣,10,321,10016
2024,17,門診,13~15,基隆市,59,1056,10017
2024,17,門診,13~15,新竹市,143,2462,10018
2024,17,門診,13~15,嘉義市,53,1361,10020
2024,17,門診,13~15,台北市,244,9713,63000
2024,17,門診,13~15,高雄市,414,9404,64000
2024,17,門診,13~15,新北市,566,16362,65000
2024,17,門診,13~15,台中市,621,11033,66000
2024,17,門診,13~15,台南市,353,6228,67000
2024,17,門診,13~15,桃園市,438,8551,68000
2024,17,門診,16~18,連江縣,1,19,09007
2024,17,門診,16~18,金門縣,3,347,09020
2024,17,門診,16~18,宜蘭縣,73,1459,10002
2024,17,門診,16~18,新竹縣,56,2019,10004
2024,17,門診,16~18,苗栗縣,75,1912,10005
2024,17,門診,16~18,彰化縣,225,5022,10007
2024,17,門診,16~18,南投縣,37,1361,10008
2024,17,門診,16~18,雲林縣,154,2593,10009
2024,17,門診,16~18,嘉義縣,44,1048,10010
2024,17,門診,16~18,屏東縣,83,2248,10013
2024,17,門診,16~18,台東縣,22,476,10014
2024,17,門診,16~18,花蓮縣,9,786,10015
2024,17,門診,16~18,澎湖縣,8,268,10016
2024,17,門診,16~18,基隆市,66,1150,10017
2024,17,門診,16~18,新竹市,100,2260,10018
2024,17,門診,16~18,嘉義市,80,1647,10020
2024,17,門診,16~18,台北市,203,8506,63000
2024,17,門診,16~18,高雄市,298,9368,64000
2024,17,門診,16~18,新北市,492,15991,65000
2024,17,門診,16~18,台中市,585,11767,66000
2024,17,門診,16~18,台南市,320,6427,67000
2024,17,門診,16~18,桃園市,301,8573,68000
2024,17,門診,19~24,連江縣,1,67,09007
2024,17,門診,19~24,金門縣,9,751,09020
2024,17,門診,19~24,宜蘭縣,79,2300,10002
2024,17,門診,19~24,新竹縣,72,3226,10004
2024,17,門診,19~24,苗栗縣,72,2692,10005
2024,17,門診,19~24,彰化縣,199,7208,10007
2024,17,門診,19~24,南投縣,50,2293,10008
2024,17,門診,19~24,雲林縣,96,4432,10009
2024,17,門診,19~24,嘉義縣,28,2351,10010
2024,17,門診,19~24,屏東縣,97,4345,10013
2024,17,門診,19~24,台東縣,32,953,10014
2024,17,門診,19~24,花蓮縣,18,1829,10015
2024,17,門診,19~24,澎湖縣,35,848,10016
2024,17,門診,19~24,基隆市,46,2048,10017
2024,17,門診,19~24,新竹市,90,4339,10018
2024,17,門診,19~24,嘉義市,65,2938,10020
2024,17,門診,19~24,台北市,427,22455,63000
2024,17,門診,19~24,高雄市,490,20561,64000
2024,17,門診,19~24,新北市,580,28435,65000
2024,17,門診,19~24,台中市,830,28702,66000
2024,17,門診,19~24,台南市,376,12995,67000
2024,17,門診,19~24,桃園市,370,15315,68000
2024,17,門診,25~64,連江縣,31,782,09007
2024,17,門診,25~64,金門縣,23,7758,09020
2024,17,門診,25~64,宜蘭縣,755,38641,10002
2024,17,門診,25~64,新竹縣,842,56791,10004
2024,17,門診,25~64,苗栗縣,637,45185,10005
2024,17,門診,25~64,彰化縣,1643,121848,10007
2024,17,門診,25~64,南投縣,430,40505,10008
2024,17,門診,25~64,雲林縣,783,60416,10009
2024,17,門診,25~64,嘉義縣,416,29456,10010
2024,17,門診,25~64,屏東縣,877,71149,10013
2024,17,門診,25~64,台東縣,241,16935,10014
2024,17,門診,25~64,花蓮縣,266,26888,10015
2024,17,門診,25~64,澎湖縣,89,12502,10016
2024,17,門診,25~64,基隆市,473,30950,10017
2024,17,門診,25~64,新竹市,1038,61692,10018
2024,17,門診,25~64,嘉義市,456,48485,10020
2024,17,門診,25~64,台北市,3743,327966,63000
2024,17,門診,25~64,高雄市,3392,308726,64000
2024,17,門診,25~64,新北市,5395,407790,65000
2024,17,門診,25~64,台中市,5656,340444,66000
2024,17,門診,25~64,台南市,3170,194371,67000
2024,17,門診,25~64,桃園市,3189,216389,68000
2024,17,門診,3~6,連江縣,2,62,09007
2024,17,門診,3~6,金門縣,26,981,09020
2024,17,門診,3~6,宜蘭縣,243,4720,10002
2024,17,門診,3~6,新竹縣,302,7402,10004
2024,17,門診,3~6,苗栗縣,238,5764,10005
2024,17,門診,3~6,彰化縣,529,14683,10007
2024,17,門診,3~6,南投縣,254,4790,10008
2024,17,門診,3~6,雲林縣,338,6624,10009
2024,17,門診,3~6,嘉義縣,88,2611,10010
2024,17,門診,3~6,屏東縣,339,7075,10013
2024,17,門診,3~6,台東縣,141,1499,10014
2024,17,門診,3~6,花蓮縣,69,2453,10015
2024,17,門診,3~6,澎湖縣,13,831,10016
2024,17,門診,3~6,基隆市,148,2992,10017
2024,17,門診,3~6,新竹市,438,7754,10018
2024,17,門診,3~6,嘉義市,106,3953,10020
2024,17,門診,3~6,台北市,940,22944,63000
2024,17,門診,3~6,高雄市,987,25594,64000
2024,17,門診,3~6,新北市,1729,46635,65000
2024,17,門診,3~6,台中市,1834,37815,66000
2024,17,門診,3~6,台南市,860,17762,67000
2024,17,門診,3~6,桃園市,1226,28323,68000
2024,17,門診,65+,連江縣,14,346,09007
2024,17,門診,65+,金門縣,26,4921,09020
2024,17,門診,65+,宜蘭縣,416,29859,10002
2024,17,門診,65+,新竹縣,228,23782,10004
2024,17,門診,65+,苗栗縣,297,30755,10005
2024,17,門診,65+,彰化縣,723,82116,10007
2024,17,門診,65+,南投縣,350,32921,10008
2024,17,門診,65+,雲林縣,393,44120,10009
2024,17,門診,65+,嘉義縣,248,24928,10010
2024,17,門診,65+,屏東縣,432,57736,10013
2024,17,門診,65+,台東縣,135,13884,10014
2024,17,門診,65+,花蓮縣,194,21058,10015
2024,17,門診,65+,澎湖縣,30,9017,10016
2024,17,門診,65+,基隆市,129,19999,10017
2024,17,門診,65+,新竹市,280,25424,10018
2024,17,門診,65+,嘉義市,271,32373,10020
2024,17,門診,65+,台北市,2346,230144,63000
2024,17,門診,65+,高雄市,1127,196600,64000
2024,17,門診,65+,新北市,1614,213961,65000
2024,17,門診,65+,台中市,1970,178739,66000
2024,17,門診,65+,台南市,1074,116303,67000
2024,17,門診,65+,桃園市,829,92141,68000
2024,17,門診,7~12,連江縣,2,74,09007
2024,17,門診,7~12,金門縣,14,1061,09020
2024,17,門診,7~12,宜蘭縣,320,4782,10002
2024,17,門診,7~12,新竹縣,361,8461,10004
2024,17,門診,7~12,苗栗縣,388,6065,10005
2024,17,門診,7~12,彰化縣,606,14903,10007
2024,17,門診,7~12,南投縣,170,4992,10008
2024,17,門診,7~12,雲林縣,272,7077,10009
2024,17,門診,7~12,嘉義縣,111,2920,10010
2024,17,門診,7~12,屏東縣,375,7456,10013
2024,17,門診,7~12,台東縣,142,1620,10014
2024,17,門診,7~12,花蓮縣,87,2668,10015
2024,17,門診,7~12,澎湖縣,11,851,10016
2024,17,門診,7~12,基隆市,220,3392,10017
2024,17,門診,7~12,新竹市,614,9041,10018
2024,17,門診,7~12,嘉義市,155,4529,10020
2024,17,門診,7~12,台北市,1293,29305,63000
2024,17,門診,7~12,高雄市,1202,30303,64000
2024,17,門診,7~12,新北市,2172,53883,65000
2024,17,門診,7~12,台中市,1898,38548,66000
2024,17,門診,7~12,台南市,1022,20574,67000
2024,17,門診,7~12,桃園市,1441,31311,68000
2024,17,門診,不詳,新北市,0,2,65000
2024,17,門診,不詳,台中市,0,2,66000
2024,18,住院,0~2,宜蘭縣,7,37,10002
2024,18,住院,0~2,新竹縣,3,16,10004
2024,18,住院,0~2,苗栗縣,1,7,10005
2024,18,住院,0~2,彰化縣,25,87,10007
2024,18,住院,0~2,南投縣,8,17,10008
2024,18,住院,0~2,雲林縣,2,12,10009
2024,18,住院,0~2,嘉義縣,3,11,10010
2024,18,住院,0~2,屏東縣,9,19,10013
2024,18,住院,0~2,台東縣,1,2,10014
2024,18,住院,0~2,花蓮縣,4,21,10015
2024,18,住院,0~2,基隆市,5,17,10017
2024,18,住院,0~2,新竹市,1,25,10018
2024,18,住院,0~2,嘉義市,0,3,10020
2024,18,住院,0~2,台北市,24,122,63000
2024,18,住院,0~2,高雄市,11,78,64000
2024,18,住院,0~2,新北市,32,78,65000
2024,18,住院,0~2,台中市,21,108,66000
2024,18,住院,0~2,台南市,2,10,67000
2024,18,住院,0~2,桃園市,11,91,68000
2024,18,住院,13~15,宜蘭縣,0,3,10002
2024,18,住院,13~15,新竹縣,0,2,10004
2024,18,住院,13~15,苗栗縣,2,5,10005
2024,18,住院,13~15,彰化縣,9,29,10007
2024,18,住院,13~15,南投縣,1,4,10008
2024,18,住院,13~15,雲林縣,0,3,10009
2024,18,住院,13~15,嘉義縣,2,8,10010
2024,18,住院,13~15,屏東縣,0,1,10013
2024,18,住院,13~15,台東縣,0,1,10014
2024,18,住院,13~15,花蓮縣,0,2,10015
2024,18,住院,13~15,新竹市,1,4,10018
2024,18,住院,13~15,嘉義市,0,2,10020
2024,18,住院,13~15,台北市,1,68,63000
2024,18,住院,13~15,高雄市,3,34,64000
2024,18,住院,13~15,新北市,7,19,65000
2024,18,住院,13~15,台中市,6,40,66000
2024,18,住院,13~15,台南市,1,7,67000
2024,18,住院,13~15,桃園市,5,28,68000
2024,18,住院,16~18,金門縣,0,1,09020
2024,18,住院,16~18,宜蘭縣,0,4,10002
2024,18,住院,16~18,新竹縣,0,12,10004
2024,18,住院,16~18,苗栗縣,2,5,10005
2024,18,住院,16~18,彰化縣,4,27,10007
2024,18,住院,16~18,南投縣,1,5,10008
2024,18,住院,16~18,雲林縣,0,4,10009
2024,18,住院,16~18,嘉義縣,1,1,10010
2024,18,住院,16~18,屏東縣,1,7,10013
2024,18,住院,16~18,台東縣,0,2,10014
2024,18,住院,16~18,花蓮縣,0,4,10015
2024,18,住院,16~18,基隆市,0,7,10017
2024,18,住院,16~18,新竹市,0,6,10018
2024,18,住院,16~18,嘉義市,0,2,10020
2024,18,住院,16~18,台北市,9,75,63000
2024,18,住院,16~18,高雄市,4,46,64000
2024,18,住院,16~18,新北市,4,27,65000
2024,18,住院,16~18,台中市,2,50,66000
2024,18,住院,16~18,台南市,0,11,67000
2024,18,住院,16~18,桃園市,1,29,68000
2024,18,住院,19~24,金門縣,0,3,09020
2024,18,住院,19~24,宜蘭縣,0,18,10002
2024,18,住院,19~24,新竹縣,1,15,10004
2024,18,住院,19~24,苗栗縣,0,11,10005
2024,18,住院,19~24,彰化縣,4,66,10007
2024,18,住院,19~24,南投縣,3,16,10008
2024,18,住院,19~24,雲林縣,0,25,10009
2024,18,住院,19~24,嘉義縣,2,13,10010
2024,18,住院,19~24,屏東縣,0,32,10013
2024,18,住院,19~24,台東縣,0,2,10014
2024,18,住院,19~24,花蓮縣,1,21,10015
2024,18,住院,19~24,基隆市,0,14,10017
2024,18,住院,19~24,新竹市,0,27,10018
2024,18,住院,19~24,嘉義市,0,18,10020
2024,18,住院,19~24,台北市,4,181,63000
2024,18,住院,19~24,高雄市,5,142,64000
2024,18,住院,19~24,新北市,2,80,65000
2024,18,住院,19~24,台中市,5,158,66000
2024,18,住院,19~24,台南市,0,36,67000
2024,18,住院,19~24,桃園市,2,110,68000
2024,18,住院,25~64,連江縣,1,1,09007
2024,18,住院,25~64,金門縣,1,35,09020
2024,18,住院,25~64,宜蘭縣,12,447,10002
2024,18,住院,25~64,新竹縣,18,652,10004
2024,18,住院,25~64,苗栗縣,21,249,10005
2024,18,住院,25~64,彰化縣,57,1323,10007
2024,18,住院,25~64,南投縣,15,172,10008
2024,18,住院,25~64,雲林縣,17,474,10009
2024,18,住院,25~64,嘉義縣,4,317,10010
2024,18,住院,25~64,屏東縣,12,432,10013
2024,18,住院,25~64,台東縣,4,70,10014
2024,18,住院,25~64,花蓮縣,22,383,10015
2024,18,住院,25~64,澎湖縣,0,3,10016
2024,18,住院,25~64,基隆市,9,339,10017
2024,18,住院,25~64,新竹市,27,489,10018
2024,18,住院,25~64,嘉義市,1,344,10020
2024,18,住院,25~64,台北市,98,5345,63000
2024,18,住院,25~64,高雄市,49,3084,64000
2024,18,住院,25~64,新北市,84,2075,65000
2024,18,住院,25~64,台中市,68,3625,66000
2024,18,住院,25~64,台南市,25,1290,67000
2024,18,住院,25~64,桃園市,56,2494,68000
2024,18,住院,3~6,金門縣,1,5,09020
2024,18,住院,3~6,宜蘭縣,8,38,10002
2024,18,住院,3~6,新竹縣,4,12,10004
2024,18,住院,3~6,苗栗縣,8,22,10005
2024,18,住院,3~6,彰化縣,34,91,10007
2024,18,住院,3~6,南投縣,5,12,10008
