年,週,就診類別,年齡別,縣市,水痘健保就診人次,健保就診總人次,縣市別代碼
2025,15,住院,16~18,台南市,0,23,67000
2025,15,住院,16~18,桃園市,0,43,68000
2025,15,住院,19~24,金門縣,0,1,09020
2025,15,住院,19~24,宜蘭縣,0,11,10002
2025,15,住院,19~24,新竹縣,0,12,10004
2025,15,住院,19~24,苗栗縣,0,13,10005
2025,15,住院,19~24,彰化縣,0,52,10007
2025,15,住院,19~24,南投縣,0,10,10008
2025,15,住院,19~24,雲林縣,0,16,10009
2025,15,住院,19~24,嘉義縣,0,16,10010
2025,15,住院,19~24,屏東縣,0,11,10013
2025,15,住院,19~24,台東縣,0,5,10014
2025,15,住院,19~24,花蓮縣,0,19,10015
2025,15,住院,19~24,基隆市,0,13,10017
2025,15,住院,19~24,新竹市,0,26,10018
2025,15,住院,19~24,嘉義市,0,10,10020
2025,15,住院,19~24,台北市,0,185,63000
2025,15,住院,19~24,高雄市,0,138,64000
2025,15,住院,19~24,新北市,0,91,65000
2025,15,住院,19~24,台中市,0,163,66000
2025,15,住院,19~24,台南市,0,51,67000
2025,15,住院,19~24,桃園市,0,109,68000
2025,15,住院,25~64,金門縣,0,34,09020
2025,15,住院,25~64,宜蘭縣,0,404,10002
2025,15,住院,25~64,新竹縣,0,542,10004
2025,15,住院,25~64,苗栗縣,0,215,10005
2025,15,住院,25~64,彰化縣,1,1398,10007
2025,15,住院,25~64,南投縣,0,206,10008
2025,15,住院,25~64,雲林縣,0,396,10009
2025,15,住院,25~64,嘉義縣,0,610,10010
2025,15,住院,25~64,屏東縣,0,430,10013
2025,15,住院,25~64,台東縣,0,185,10014
2025,15,住院,25~64,花蓮縣,0,356,10015
2025,15,住院,25~64,澎湖縣,0,27,10016
2025,15,住院,25~64,基隆市,0,357,10017
2025,15,住院,25~64,新竹市,0,574,10018
2025,15,住院,25~64,嘉義市,0,361,10020
2025,15,住院,25~64,台北市,0,6427,63000
2025,15,住院,25~64,高雄市,0,3651,64000
2025,15,住院,25~64,新北市,0,2635,65000
2025,15,住院,25~64,台中市,1,4510,66000
2025,15,住院,25~64,台南市,0,1898,67000
2025,15,住院,25~64,桃園市,0,3042,68000
2025,15,住院,3~6,金門縣,0,3,09020
2025,15,住院,3~6,宜蘭縣,0,20,10002
2025,15,住院,3~6,新竹縣,0,4,10004
2025,15,住院,3~6,苗栗縣,0,9,10005
2025,15,住院,3~6,彰化縣,0,78,10007
2025,15,住院,3~6,南投縣,0,23,10008
2025,15,住院,3~6,雲林縣,0,8,10009
2025,15,住院,3~6,嘉義縣,0,19,10010
2025,15,住院,3~6,屏東縣,0,36,10013
2025,15,住院,3~6,台東縣,0,5,10014
2025,15,住院,3~6,花蓮縣,0,24,10015
2025,15,住院,3~6,基隆市,0,6,10017
2025,15,住院,3~6,新竹市,0,47,10018
2025,15,住院,3~6,嘉義市,0,4,10020
2025,15,住院,3~6,台北市,0,155,63000
2025,15,住院,3~6,高雄市,0,95,64000
2025,15,住院,3~6,新北市,0,84,65000
2025,15,住院,3~6,台中市,0,130,66000
2025,15,住院,3~6,台南市,0,28,67000
2025,15,住院,3~6,桃園市,0,125,68000
2025,15,住院,65+,金門縣,0,55,09020
2025,15,住院,65+,宜蘭縣,0,372,10002
2025,15,住院,65+,新竹縣,0,370,10004
2025,15,住院,65+,苗栗縣,0,278,10005
2025,15,住院,65+,彰化縣,0,1295,10007
2025,15,住院,65+,南投縣,0,337,10008
2025,15,住院,65+,雲林縣,0,414,10009
2025,15,住院,65+,嘉義縣,0,635,10010
2025,15,住院,65+,屏東縣,0,426,10013
2025,15,住院,65+,台東縣,0,262,10014
2025,15,住院,65+,花蓮縣,0,441,10015
2025,15,住院,65+,澎湖縣,0,15,10016
2025,15,住院,65+,基隆市,0,410,10017
2025,15,住院,65+,新竹市,0,464,10018
2025,15,住院,65+,嘉義市,0,381,10020
2025,15,住院,65+,台北市,0,5715,63000
2025,15,住院,65+,高雄市,0,2921,64000
2025,15,住院,65+,新北市,0,2734,65000
2025,15,住院,65+,台中市,0,2969,66000
2025,15,住院,65+,台南市,0,1566,67000
2025,15,住院,65+,桃園市,0,2097,68000
2025,15,住院,7~12,金門縣,0,1,09020
2025,15,住院,7~12,宜蘭縣,0,22,10002
2025,15,住院,7~12,新竹縣,0,7,10004
2025,15,住院,7~12,苗栗縣,0,14,10005
2025,15,住院,7~12,彰化縣,0,75,10007
2025,15,住院,7~12,南投縣,0,20,10008
2025,15,住院,7~12,雲林縣,0,12,10009
2025,15,住院,7~12,嘉義縣,0,18,10010
2025,15,住院,7~12,屏東縣,0,30,10013
2025,15,住院,7~12,台東縣,0,5,10014
2025,15,住院,7~12,花蓮縣,0,7,10015
2025,15,住院,7~12,基隆市,0,8,10017
2025,15,住院,7~12,新竹市,0,22,10018
2025,15,住院,7~12,嘉義市,0,3,10020
2025,15,住院,7~12,台北市,0,198,63000
2025,15,住院,7~12,高雄市,0,124,64000
2025,15,住院,7~12,新北市,0,84,65000
2025,15,住院,7~12,台中市,0,115,66000
2025,15,住院,7~12,台南市,0,35,67000
2025,15,住院,7~12,桃園市,0,102,68000
2025,15,門診,0~2,連江縣,0,20,09007
2025,15,門診,0~2,金門縣,0,317,09020
2025,15,門診,0~2,宜蘭縣,2,2275,10002
2025,15,門診,0~2,新竹縣,0,3665,10004
2025,15,門診,0~2,苗栗縣,0,2432,10005
2025,15,門診,0~2,彰化縣,0,6765,10007
2025,15,門診,0~2,南投縣,0,2168,10008
2025,15,門診,0~2,雲林縣,4,3198,10009
2025,15,門診,0~2,嘉義縣,0,1360,10010
2025,15,門診,0~2,屏東縣,1,3495,10013
2025,15,門診,0~2,台東縣,0,910,10014
2025,15,門診,0~2,花蓮縣,1,1326,10015
2025,15,門診,0~2,澎湖縣,0,407,10016
2025,15,門診,0~2,基隆市,0,1344,10017
2025,15,門診,0~2,新竹市,0,3906,10018
2025,15,門診,0~2,嘉義市,0,1632,10020
2025,15,門診,0~2,台北市,2,10862,63000
2025,15,門診,0~2,高雄市,10,13391,64000
2025,15,門診,0~2,新北市,7,19079,65000
2025,15,門診,0~2,台中市,2,17215,66000
2025,15,門診,0~2,台南市,2,9864,67000
2025,15,門診,0~2,桃園市,3,14527,68000
2025,15,門診,13~15,連江縣,0,23,09007
2025,15,門診,13~15,金門縣,0,462,09020
2025,15,門診,13~15,宜蘭縣,3,2339,10002
2025,15,門診,13~15,新竹縣,3,3750,10004
2025,15,門診,13~15,苗栗縣,1,2429,10005
2025,15,門診,13~15,彰化縣,3,7220,10007
2025,15,門診,13~15,南投縣,0,2327,10008
2025,15,門診,13~15,雲林縣,2,3432,10009
2025,15,門診,13~15,嘉義縣,0,1868,10010
2025,15,門診,13~15,屏東縣,0,3481,10013
2025,15,門診,13~15,台東縣,0,877,10014
2025,15,門診,13~15,花蓮縣,2,1318,10015
2025,15,門診,13~15,澎湖縣,0,389,10016
2025,15,門診,13~15,基隆市,0,1503,10017
2025,15,門診,13~15,新竹市,3,3601,10018
2025,15,門診,13~15,嘉義市,0,2133,10020
2025,15,門診,13~15,台北市,10,13133,63000
2025,15,門診,13~15,高雄市,7,15750,64000
2025,15,門診,13~15,新北市,21,23372,65000
2025,15,門診,13~15,台中市,14,18302,66000
2025,15,門診,13~15,台南市,4,10221,67000
2025,15,門診,13~15,桃園市,7,14043,68000
2025,15,門診,16~18,連江縣,0,27,09007
2025,15,門診,16~18,金門縣,0,308,09020
2025,15,門診,16~18,宜蘭縣,2,2150,10002
2025,15,門診,16~18,新竹縣,3,2738,10004
2025,15,門診,16~18,苗栗縣,0,2109,10005
2025,15,門診,16~18,彰化縣,2,6137,10007
2025,15,門診,16~18,南投縣,0,1789,10008
2025,15,門診,16~18,雲林縣,2,3047,10009
2025,15,門診,16~18,嘉義縣,4,1517,10010
2025,15,門診,16~18,屏東縣,3,2688,10013
2025,15,門診,16~18,台東縣,0,658,10014
2025,15,門診,16~18,花蓮縣,0,1211,10015
2025,15,門診,16~18,澎湖縣,4,392,10016
2025,15,門診,16~18,基隆市,2,1443,10017
2025,15,門診,16~18,新竹市,4,2770,10018
2025,15,門診,16~18,嘉義市,8,1956,10020
2025,15,門診,16~18,台北市,8,11029,63000
2025,15,門診,16~18,高雄市,2,13612,64000
2025,15,門診,16~18,新北市,16,19750,65000
2025,15,門診,16~18,台中市,21,15598,66000
2025,15,門診,16~18,台南市,8,8981,67000
2025,15,門診,16~18,桃園市,27,11579,68000
2025,15,門診,19~24,連江縣,0,58,09007
2025,15,門診,19~24,金門縣,0,722,09020
2025,15,門診,19~24,宜蘭縣,1,2671,10002
2025,15,門診,19~24,新竹縣,3,3709,10004
2025,15,門診,19~24,苗栗縣,0,2789,10005
2025,15,門診,19~24,彰化縣,1,7937,10007
2025,15,門診,19~24,南投縣,3,2589,10008
2025,15,門診,19~24,雲林縣,2,5000,10009
2025,15,門診,19~24,嘉義縣,0,3047,10010
2025,15,門診,19~24,屏東縣,0,5099,10013
2025,15,門診,19~24,台東縣,0,1095,10014
2025,15,門診,19~24,花蓮縣,1,2392,10015
2025,15,門診,19~24,澎湖縣,0,802,10016
2025,15,門診,19~24,基隆市,0,2437,10017
2025,15,門診,19~24,新竹市,4,4562,10018
2025,15,門診,19~24,嘉義市,0,3210,10020
2025,15,門診,19~24,台北市,5,24254,63000
2025,15,門診,19~24,高雄市,7,25697,64000
2025,15,門診,19~24,新北市,21,31668,65000
2025,15,門診,19~24,台中市,14,33123,66000
2025,15,門診,19~24,台南市,2,16377,67000
2025,15,門診,19~24,桃園市,6,19104,68000
2025,15,門診,25~64,連江縣,2,786,09007
2025,15,門診,25~64,金門縣,2,9594,09020
2025,15,門診,25~64,宜蘭縣,4,49825,10002
2025,15,門診,25~64,新竹縣,16,71436,10004
2025,15,門診,25~64,苗栗縣,4,53007,10005
2025,15,門診,25~64,彰化縣,15,147334,10007
2025,15,門診,25~64,南投縣,2,49189,10008
2025,15,門診,25~64,雲林縣,8,72684,10009
2025,15,門診,25~64,嘉義縣,1,51243,10010
2025,15,門診,25~64,屏東縣,3,86015,10013
2025,15,門診,25~64,台東縣,1,21841,10014
2025,15,門診,25~64,花蓮縣,0,35601,10015
2025,15,門診,25~64,澎湖縣,0,14631,10016
2025,15,門診,25~64,基隆市,10,51171,10017
2025,15,門診,25~64,新竹市,17,74200,10018
2025,15,門診,25~64,嘉義市,3,52186,10020
2025,15,門診,25~64,台北市,28,404167,63000
2025,15,門診,25~64,高雄市,33,429175,64000
2025,15,門診,25~64,新北市,63,524709,65000
2025,15,門診,25~64,台中市,61,441202,66000
2025,15,門診,25~64,台南市,19,277027,67000
2025,15,門診,25~64,桃園市,23,339606,68000
2025,15,門診,3~6,連江縣,0,49,09007
2025,15,門診,3~6,金門縣,0,827,09020
2025,15,門診,3~6,宜蘭縣,1,5130,10002
2025,15,門診,3~6,新竹縣,0,7830,10004
2025,15,門診,3~6,苗栗縣,0,5549,10005
2025,15,門診,3~6,彰化縣,2,14992,10007
2025,15,門診,3~6,南投縣,1,5084,10008
2025,15,門診,3~6,雲林縣,1,7649,10009
2025,15,門診,3~6,嘉義縣,0,3327,10010
2025,15,門診,3~6,屏東縣,2,7414,10013
2025,15,門診,3~6,台東縣,0,1543,10014
2025,15,門診,3~6,花蓮縣,0,2884,10015
2025,15,門診,3~6,澎湖縣,0,965,10016
2025,15,門診,3~6,基隆市,0,3253,10017
2025,15,門診,3~6,新竹市,0,8131,10018
2025,15,門診,3~6,嘉義市,0,3899,10020
2025,15,門診,3~6,台北市,14,22316,63000
2025,15,門診,3~6,高雄市,2,30440,64000
2025,15,門診,3~6,新北市,6,45191,65000
2025,15,門診,3~6,台中市,8,38722,66000
2025,15,門診,3~6,台南市,0,21989,67000
2025,15,門診,3~6,桃園市,16,31086,68000
2025,15,門診,65+,連江縣,0,368,09007
2025,15,門診,65+,金門縣,0,6921,09020
2025,15,門診,65+,宜蘭縣,0,39080,10002
2025,15,門診,65+,新竹縣,0,29880,10004
2025,15,門診,65+,苗栗縣,0,36586,10005
2025,15,門診,65+,彰化縣,0,97678,10007
2025,15,門診,65+,南投縣,0,40338,10008
2025,15,門診,65+,雲林縣,0,53917,10009
2025,15,門診,65+,嘉義縣,0,48901,10010
2025,15,門診,65+,屏東縣,0,71347,10013
2025,15,門診,65+,台東縣,0,18307,10014
2025,15,門診,65+,花蓮縣,0,28885,10015
2025,15,門診,65+,澎湖縣,0,12074,10016
2025,15,門診,65+,基隆市,1,41448,10017
2025,15,門診,65+,新竹市,2,30649,10018
2025,15,門診,65+,嘉義市,0,33804,10020
2025,15,門診,65+,台北市,4,292504,63000
2025,15,門診,65+,高雄市,4,293057,64000
2025,15,門診,65+,新北市,3,292809,65000
2025,15,門診,65+,台中市,2,232671,66000
2025,15,門診,65+,台南市,1,173433,67000
2025,15,門診,65+,桃園市,0,172347,68000
2025,15,門診,7~12,連江縣,0,53,09007
2025,15,門診,7~12,金門縣,0,1078,09020
2025,15,門診,7~12,宜蘭縣,9,5428,10002
2025,15,門診,7~12,新竹縣,4,9314,10004
2025,15,門診,7~12,苗栗縣,6,6114,10005
2025,15,門診,7~12,彰化縣,2,18090,10007
2025,15,門診,7~12,南投縣,0,6123,10008
2025,15,門診,7~12,雲林縣,3,8258,10009
2025,15,門診,7~12,嘉義縣,1,3962,10010
2025,15,門診,7~12,屏東縣,3,8992,10013
2025,15,門診,7~12,台東縣,0,1944,10014
2025,15,門診,7~12,花蓮縣,4,3378,10015
2025,15,門診,7~12,澎湖縣,0,990,10016
2025,15,門診,7~12,基隆市,0,4040,10017
2025,15,門診,7~12,新竹市,16,9594,10018
2025,15,門診,7~12,嘉義市,2,4875,10020
2025,15,門診,7~12,台北市,22,30716,63000
2025,15,門診,7~12,高雄市,27,38138,64000
2025,15,門診,7~12,新北市,28,56948,65000
2025,15,門診,7~12,台中市,17,46674,66000
2025,15,門診,7~12,台南市,7,27112,67000
2025,15,門診,7~12,桃園市,26,36921,68000
2025,16,住院,0~2,金門縣,0,1,09020
2025,16,住院,0~2,宜蘭縣,0,32,10002
2025,16,住院,0~2,新竹縣,0,6,10004
2025,16,住院,0~2,苗栗縣,0,8,10005
2025,16,住院,0~2,彰化縣,0,86,10007
2025,16,住院,0~2,南投縣,0,16,10008
2025,16,住院,0~2,雲林縣,0,5,10009
2025,16,住院,0~2,嘉義縣,0,25,10010
2025,16,住院,0~2,屏東縣,0,22,10013
2025,16,住院,0~2,台東縣,0,17,10014
2025,16,住院,0~2,花蓮縣,0,14,10015
2025,16,住院,0~2,基隆市,0,13,10017
2025,16,住院,0~2,新竹市,0,59,10018
2025,16,住院,0~2,嘉義市,0,9,10020
2025,16,住院,0~2,台北市,0,165,63000
2025,16,住院,0~2,高雄市,0,112,64000
2025,16,住院,0~2,新北市,0,119,65000
2025,16,住院,0~2,台中市,0,103,66000
2025,16,住院,0~2,台南市,0,36,67000
2025,16,住院,0~2,桃園市,0,124,68000
2025,16,住院,13~15,宜蘭縣,0,5,10002
2025,16,住院,13~15,新竹縣,0,5,10004
2025,16,住院,13~15,苗栗縣,0,3,10005
2025,16,住院,13~15,彰化縣,0,30,10007
2025,16,住院,13~15,南投縣,0,9,10008
2025,16,住院,13~15,雲林縣,0,2,10009
2025,16,住院,13~15,嘉義縣,0,10,10010
2025,16,住院,13~15,屏東縣,0,10,10013
2025,16,住院,13~15,台東縣,0,4,10014
2025,16,住院,13~15,花蓮縣,0,8,10015
2025,16,住院,13~15,基隆市,0,2,10017
2025,16,住院,13~15,新竹市,0,12,10018
2025,16,住院,13~15,嘉義市,0,4,10020
2025,16,住院,13~15,台北市,0,61,63000
2025,16,住院,13~15,高雄市,0,40,64000
2025,16,住院,13~15,新北市,0,30,65000
2025,16,住院,13~15,台中市,0,59,66000
2025,16,住院,13~15,台南市,0,16,67000
2025,16,住院,13~15,桃園市,0,43,68000
2025,16,住院,16~18,宜蘭縣,0,3,10002
2025,16,住院,16~18,新竹縣,0,8,10004
2025,16,住院,16~18,苗栗縣,0,10,10005
2025,16,住院,16~18,彰化縣,0,15,10007
2025,16,住院,16~18,南投縣,0,3,10008
2025,16,住院,16~18,雲林縣,0,4,10009
2025,16,住院,16~18,嘉義縣,0,5,10010
2025,16,住院,16~18,屏東縣,0,10,10013
2025,16,住院,16~18,台東縣,0,1,10014
2025,16,住院,16~18,花蓮縣,0,12,10015
2025,16,住院,16~18,基隆市,0,4,10017
2025,16,住院,16~18,新竹市,0,8,10018
2025,16,住院,16~18,嘉義市,0,2,10020
2025,16,住院,16~18,台北市,0,70,63000
2025,16,住院,16~18,高雄市,0,39,64000
2025,16,住院,16~18,新北市,0,39,65000
2025,16,住院,16~18,台中市,0,69,66000
2025,16,住院,16~18,台南市,0,14,67000
2025,16,住院,16~18,桃園市,0,39,68000
2025,16,住院,19~24,金門縣,0,2,09020
2025,16,住院,19~24,宜蘭縣,0,12,10002
2025,16,住院,19~24,新竹縣,0,12,10004
2025,16,住院,19~24,苗栗縣,0,9,10005
2025,16,住院,19~24,彰化縣,0,35,10007
2025,16,住院,19~24,南投縣,0,9,10008
2025,16,住院,19~24,雲林縣,0,21,10009
2025,16,住院,19~24,嘉義縣,0,17,10010
2025,16,住院,19~24,屏東縣,0,12,10013
2025,16,住院,19~24,台東縣,0,4,10014
2025,16,住院,19~24,花蓮縣,0,19,10015
2025,16,住院,19~24,澎湖縣,0,1,10016
2025,16,住院,19~24,基隆市,0,7,10017
2025,16,住院,19~24,新竹市,0,20,10018
2025,16,住院,19~24,嘉義市,0,7,10020
2025,16,住院,19~24,台北市,0,142,63000
2025,16,住院,19~24,高雄市,0,139,64000
2025,16,住院,19~24,新北市,0,110,65000
2025,16,住院,19~24,台中市,0,180,66000
2025,16,住院,19~24,台南市,0,46,67000
2025,16,住院,19~24,桃園市,0,112,68000
2025,16,住院,25~64,金門縣,0,29,09020
2025,16,住院,25~64,宜蘭縣,0,462,10002
2025,16,住院,25~64,新竹縣,0,537,10004
2025,16,住院,25~64,苗栗縣,0,215,10005
2025,16,住院,25~64,彰化縣,0,1380,10007
2025,16,住院,25~64,南投縣,0,235,10008
2025,16,住院,25~64,雲林縣,0,380,10009
2025,16,住院,25~64,嘉義縣,0,535,10010
2025,16,住院,25~64,屏東縣,0,395,10013
2025,16,住院,25~64,台東縣,0,194,10014
2025,16,住院,25~64,花蓮縣,0,348,10015
2025,16,住院,25~64,澎湖縣,0,23,10016
2025,16,住院,25~64,基隆市,0,365,10017
2025,16,住院,25~64,新竹市,0,611,10018
2025,16,住院,25~64,嘉義市,0,395,10020
2025,16,住院,25~64,台北市,0,5244,63000
2025,16,住院,25~64,高雄市,0,3477,64000
2025,16,住院,25~64,新北市,2,2856,65000
2025,16,住院,25~64,台中市,0,4329,66000
2025,16,住院,25~64,台南市,0,1716,67000
2025,16,住院,25~64,桃園市,0,2920,68000
2025,16,住院,3~6,金門縣,0,2,09020
2025,16,住院,3~6,宜蘭縣,0,29,10002
2025,16,住院,3~6,新竹縣,0,9,10004
2025,16,住院,3~6,苗栗縣,0,11,10005
2025,16,住院,3~6,彰化縣,0,86,10007
2025,16,住院,3~6,南投縣,0,25,10008
2025,16,住院,3~6,雲林縣,0,6,10009
2025,16,住院,3~6,嘉義縣,0,16,10010
2025,16,住院,3~6,屏東縣,0,32,10013
2025,16,住院,3~6,台東縣,0,6,10014
2025,16,住院,3~6,花蓮縣,0,17,10015
2025,16,住院,3~6,基隆市,0,5,10017
2025,16,住院,3~6,新竹市,0,34,10018
2025,16,住院,3~6,嘉義市,0,5,10020
2025,16,住院,3~6,台北市,0,141,63000
2025,16,住院,3~6,高雄市,0,107,64000
2025,16,住院,3~6,新北市,0,91,65000
2025,16,住院,3~6,台中市,0,121,66000
2025,16,住院,3~6,台南市,0,35,67000
2025,16,住院,3~6,桃園市,0,123,68000
2025,16,住院,65+,金門縣,0,39,09020
2025,16,住院,65+,宜蘭縣,0,323,10002
2025,16,住院,65+,新竹縣,0,317,10004
2025,16,住院,65+,苗栗縣,0,256,10005
2025,16,住院,65+,彰化縣,0,1361,10007
2025,16,住院,65+,南投縣,0,292,10008
2025,16,住院,65+,雲林縣,0,424,10009
2025,16,住院,65+,嘉義縣,0,609,10010
2025,16,住院,65+,屏東縣,0,383,10013
2025,16,住院,65+,台東縣,0,243,10014
2025,16,住院,65+,花蓮縣,0,396,10015
2025,16,住院,65+,澎湖縣,0,16,10016
2025,16,住院,65+,基隆市,0,383,10017
2025,16,住院,65+,新竹市,0,450,10018
2025,16,住院,65+,嘉義市,0,284,10020
2025,16,住院,65+,台北市,0,4614,63000
2025,16,住院,65+,高雄市,0,2814,64000
2025,16,住院,65+,新北市,0,2766,65000
2025,16,住院,65+,台中市,0,2953,66000
2025,16,住院,65+,台南市,0,1457,67000
2025,16,住院,65+,桃園市,0,2045,68000
2025,16,住院,7~12,宜蘭縣,0,23,10002
2025,16,住院,7~12,新竹縣,0,11,10004
2025,16,住院,7~12,苗栗縣,0,15,10005
2025,16,住院,7~12,彰化縣,0,65,10007
2025,16,住院,7~12,南投縣,0,14,10008
2025,16,住院,7~12,雲林縣,0,12,10009
2025,16,住院,7~12,嘉義縣,0,29,10010
2025,16,住院,7~12,屏東縣,0,32,10013
2025,16,住院,7~12,台東縣,0,6,10014
2025,16,住院,7~12,花蓮縣,0,9,10015
2025,16,住院,7~12,基隆市,0,10,10017
2025,16,住院,7~12,新竹市,0,30,10018
2025,16,住院,7~12,嘉義市,0,5,10020
2025,16,住院,7~12,台北市,0,139,63000
2025,16,住院,7~12,高雄市,0,108,64000
2025,16,住院,7~12,新北市,0,101,65000
2025,16,住院,7~12,台中市,0,120,66000
2025,16,住院,7~12,台南市,0,33,67000
2025,16,住院,7~12,桃園市,0,99,68000
2025,16,門診,0~2,連江縣,0,33,09007
2025,16,門診,0~2,金門縣,0,343,09020
2025,16,門診,0~2,宜蘭縣,0,2228,10002
2025,16,門診,0~2,新竹縣,0,3890,10004
2025,16,門診,0~2,苗栗縣,1,2365,10005
2025,16,門診,0~2,彰化縣,1,6966,10007
2025,16,門診,0~2,南投縣,0,2133,10008
2025,16,門診,0~2,雲林縣,2,3066,10009
2025,16,門診,0~2,嘉義縣,0,1252,10010
2025,16,門診,0~2,屏東縣,1,3203,10013
2025,16,門診,0~2,台東縣,1,783,10014
2025,16,門診,0~2,花蓮縣,1,1269,10015
2025,16,門診,0~2,澎湖縣,0,413,10016
2025,16,門診,0~2,基隆市,0,1336,10017
2025,16,門診,0~2,新竹市,2,3909,10018
2025,16,門診,0~2,嘉義市,0,1595,10020
2025,16,門診,0~2,台北市,4,11127,63000
2025,16,門診,0~2,高雄市,5,12903,64000
2025,16,門診,0~2,新北市,2,19574,65000
2025,16,門診,0~2,台中市,1,17683,66000
2025,16,門診,0~2,台南市,1,9743,67000
2025,16,門診,0~2,桃園市,3,14884,68000
2025,16,門診,13~15,連江縣,0,41,09007
2025,16,門診,13~15,金門縣,0,435,09020
2025,16,門診,13~15,宜蘭縣,1,2067,10002
2025,16,門診,13~15,新竹縣,4,3420,10004
2025,16,門診,13~15,苗栗縣,4,2362,10005
2025,16,門診,13~15,彰化縣,2,6576,10007
2025,16,門診,13~15,南投縣,1,2299,10008
2025,16,門診,13~15,雲林縣,1,3315,10009
2025,16,門診,13~15,嘉義縣,0,1695,10010
2025,16,門診,13~15,屏東縣,1,3188,10013
2025,16,門診,13~15,台東縣,0,770,10014
2025,16,門診,13~15,花蓮縣,0,1249,10015
2025,16,門診,13~15,澎湖縣,0,415,10016
2025,16,門診,13~15,基隆市,3,1496,10017
2025,16,門診,13~15,新竹市,4,3122,10018
2025,16,門診,13~15,嘉義市,2,1989,10020
2025,16,門診,13~15,台北市,16,12286,63000
2025,16,門診,13~15,高雄市,7,14791,64000
2025,16,門診,13~15,新北市,14,21269,65000
2025,16,門診,13~15,台中市,39,16790,66000
2025,16,門診,13~15,台南市,4,9806,67000
2025,16,門診,13~15,桃園市,8,12975,68000
2025,16,門診,16~18,連江縣,0,15,09007
2025,16,門診,16~18,金門縣,0,384,09020
2025,16,門診,16~18,宜蘭縣,2,1914,10002
2025,16,門診,16~18,新竹縣,4,2686,10004
2025,16,門診,16~18,苗栗縣,6,2302,10005
2025,16,門診,16~18,彰化縣,3,5806,10007
2025,16,門診,16~18,南投縣,0,1789,10008
2025,16,門診,16~18,雲林縣,0,3093,10009
2025,16,門診,16~18,嘉義縣,1,1411,10010
2025,16,門診,16~18,屏東縣,1,2608,10013
2025,16,門診,16~18,台東縣,0,656,10014
2025,16,門診,16~18,花蓮縣,0,1095,10015
2025,16,門診,16~18,澎湖縣,0,354,10016
2025,16,門診,16~18,基隆市,4,1275,10017
2025,16,門診,16~18,新竹市,10,2649,10018
2025,16,門診,16~18,嘉義市,1,1892,10020
2025,16,門診,16~18,台北市,9,10396,63000
2025,16,門診,16~18,高雄市,16,12879,64000
2025,16,門診,16~18,新北市,14,19140,65000
2025,16,門診,16~18,台中市,21,15900,66000
2025,16,門診,16~18,台南市,7,8380,67000
2025,16,門診,16~18,桃園市,10,11255,68000
2025,16,門診,19~24,連江縣,0,54,09007
2025,16,門診,19~24,金門縣,0,705,09020
2025,16,門診,19~24,宜蘭縣,0,2558,10002
2025,16,門診,19~24,新竹縣,5,3496,10004
2025,16,門診,19~24,苗栗縣,0,2758,10005
2025,16,門診,19~24,彰化縣,3,7723,10007
2025,16,門診,19~24,南投縣,1,2619,10008
2025,16,門診,19~24,雲林縣,2,4603,10009
2025,16,門診,19~24,嘉義縣,1,2867,10010
2025,16,門診,19~24,屏東縣,3,4618,10013
2025,16,門診,19~24,台東縣,0,972,10014
2025,16,門診,19~24,花蓮縣,0,2260,10015
2025,16,門診,19~24,澎湖縣,0,744,10016
2025,16,門診,19~24,基隆市,2,2318,10017
2025,16,門診,19~24,新竹市,3,4536,10018
2025,16,門診,19~24,嘉義市,1,2873,10020
2025,16,門診,19~24,台北市,10,24013,63000
2025,16,門診,19~24,高雄市,6,23938,64000
2025,16,門診,19~24,新北市,17,30664,65000
2025,16,門診,19~24,台中市,11,31963,66000
2025,16,門診,19~24,台南市,5,15255,67000
2025,16,門診,19~24,桃園市,5,18749,68000
2025,16,門診,25~64,連江縣,1,917,09007
2025,16,門診,25~64,金門縣,1,9284,09020
2025,16,門診,25~64,宜蘭縣,8,48744,10002
2025,16,門診,25~64,新竹縣,7,68612,10004
2025,16,門診,25~64,苗栗縣,3,52546,10005
2025,16,門診,25~64,彰化縣,13,145236,10007
2025,16,門診,25~64,南投縣,0,48083,10008
2025,16,門診,25~64,雲林縣,25,69982,10009
2025,16,門診,25~64,嘉義縣,3,47698,10010
2025,16,門診,25~64,屏東縣,2,81987,10013
2025,16,門診,25~64,台東縣,0,20326,10014
2025,16,門診,25~64,花蓮縣,1,34158,10015
2025,16,門診,25~64,澎湖縣,0,14087,10016
2025,16,門診,25~64,基隆市,3,50075,10017
2025,16,門診,25~64,新竹市,12,70825,10018
2025,16,門診,25~64,嘉義市,4,48725,10020
2025,16,門診,25~64,台北市,31,397002,63000
2025,16,門診,25~64,高雄市,28,409903,64000
2025,16,門診,25~64,新北市,64,508266,65000
2025,16,門診,25~64,台中市,52,433018,66000
2025,16,門診,25~64,台南市,34,268485,67000
2025,16,門診,25~64,桃園市,23,331043,68000
2025,16,門診,3~6,連江縣,0,103,09007
2025,16,門診,3~6,金門縣,0,773,09020
2025,16,門診,3~6,宜蘭縣,2,4880,10002
2025,16,門診,3~6,新竹縣,4,8095,10004
2025,16,門診,3~6,苗栗縣,0,5578,10005
2025,16,門診,3~6,彰化縣,1,14738,10007
2025,16,門診,3~6,南投縣,0,5405,10008
2025,16,門診,3~6,雲林縣,0,7392,10009
2025,16,門診,3~6,嘉義縣,0,3117,10010
