年,週,就診類別,年齡別,縣市,疱疹性咽峽炎健保就診人次,健保就診總人次,縣市別代碼
2017,15,住院,3~6,彰化縣,1,79,10007
2017,15,住院,3~6,南投縣,0,17,10008
2017,15,住院,3~6,雲林縣,0,6,10009
2017,15,住院,3~6,嘉義縣,0,21,10010
2017,15,住院,3~6,屏東縣,0,39,10013
2017,15,住院,3~6,花蓮縣,0,15,10015
2017,15,住院,3~6,基隆市,0,30,10017
2017,15,住院,3~6,新竹市,1,21,10018
2017,15,住院,3~6,嘉義市,0,9,10020
2017,15,住院,3~6,台北市,1,154,63000
2017,15,住院,3~6,高雄市,1,91,64000
2017,15,住院,3~6,新北市,0,44,65000
2017,15,住院,3~6,台中市,0,113,66000
2017,15,住院,3~6,台南市,0,14,67000
2017,15,住院,3~6,桃園市,1,125,68000
2017,15,住院,65+,連江縣,0,2,09007
2017,15,住院,65+,金門縣,0,35,09020
2017,15,住院,65+,宜蘭縣,0,407,10002
2017,15,住院,65+,新竹縣,0,113,10004
2017,15,住院,65+,苗栗縣,0,228,10005
2017,15,住院,65+,彰化縣,0,1030,10007
2017,15,住院,65+,南投縣,0,206,10008
2017,15,住院,65+,雲林縣,0,377,10009
2017,15,住院,65+,嘉義縣,0,583,10010
2017,15,住院,65+,屏東縣,0,381,10013
2017,15,住院,65+,台東縣,0,9,10014
2017,15,住院,65+,花蓮縣,0,338,10015
2017,15,住院,65+,澎湖縣,0,8,10016
2017,15,住院,65+,基隆市,0,336,10017
2017,15,住院,65+,新竹市,0,244,10018
2017,15,住院,65+,嘉義市,0,183,10020
2017,15,住院,65+,台北市,0,2894,63000
2017,15,住院,65+,高雄市,0,1292,64000
2017,15,住院,65+,新北市,0,931,65000
2017,15,住院,65+,台中市,0,1198,66000
2017,15,住院,65+,台南市,0,693,67000
2017,15,住院,65+,桃園市,0,1548,68000
2017,15,住院,7~12,宜蘭縣,0,11,10002
2017,15,住院,7~12,新竹縣,0,10,10004
2017,15,住院,7~12,苗栗縣,0,12,10005
2017,15,住院,7~12,彰化縣,0,45,10007
2017,15,住院,7~12,南投縣,0,9,10008
2017,15,住院,7~12,雲林縣,0,6,10009
2017,15,住院,7~12,嘉義縣,0,10,10010
2017,15,住院,7~12,屏東縣,0,22,10013
2017,15,住院,7~12,花蓮縣,0,7,10015
2017,15,住院,7~12,澎湖縣,0,1,10016
2017,15,住院,7~12,基隆市,0,9,10017
2017,15,住院,7~12,新竹市,0,10,10018
2017,15,住院,7~12,嘉義市,0,5,10020
2017,15,住院,7~12,台北市,0,84,63000
2017,15,住院,7~12,高雄市,0,32,64000
2017,15,住院,7~12,新北市,0,21,65000
2017,15,住院,7~12,台中市,0,55,66000
2017,15,住院,7~12,台南市,0,10,67000
2017,15,住院,7~12,桃園市,0,76,68000
2017,15,門診,0~2,連江縣,0,26,09007
2017,15,門診,0~2,金門縣,7,462,09020
2017,15,門診,0~2,宜蘭縣,7,2581,10002
2017,15,門診,0~2,新竹縣,12,3390,10004
2017,15,門診,0~2,苗栗縣,26,3096,10005
2017,15,門診,0~2,彰化縣,40,8002,10007
2017,15,門診,0~2,南投縣,7,2694,10008
2017,15,門診,0~2,雲林縣,16,3497,10009
2017,15,門診,0~2,嘉義縣,12,1257,10010
2017,15,門診,0~2,屏東縣,13,4236,10013
2017,15,門診,0~2,台東縣,3,889,10014
2017,15,門診,0~2,花蓮縣,11,1822,10015
2017,15,門診,0~2,澎湖縣,0,414,10016
2017,15,門診,0~2,基隆市,18,1747,10017
2017,15,門診,0~2,新竹市,13,3902,10018
2017,15,門診,0~2,嘉義市,8,2495,10020
2017,15,門診,0~2,台北市,51,12729,63000
2017,15,門診,0~2,高雄市,84,15589,64000
2017,15,門診,0~2,新北市,140,24736,65000
2017,15,門診,0~2,台中市,75,18816,66000
2017,15,門診,0~2,台南市,46,9823,67000
2017,15,門診,0~2,桃園市,66,13820,68000
2017,15,門診,13~15,連江縣,0,27,09007
2017,15,門診,13~15,金門縣,0,493,09020
2017,15,門診,13~15,宜蘭縣,3,1765,10002
2017,15,門診,13~15,新竹縣,1,2157,10004
2017,15,門診,13~15,苗栗縣,0,2038,10005
2017,15,門診,13~15,彰化縣,3,5666,10007
2017,15,門診,13~15,南投縣,0,1981,10008
2017,15,門診,13~15,雲林縣,0,2694,10009
2017,15,門診,13~15,嘉義縣,0,1402,10010
2017,15,門診,13~15,屏東縣,0,3083,10013
2017,15,門診,13~15,台東縣,1,866,10014
2017,15,門診,13~15,花蓮縣,0,1178,10015
2017,15,門診,13~15,澎湖縣,1,472,10016
2017,15,門診,13~15,基隆市,0,1318,10017
2017,15,門診,13~15,新竹市,1,2144,10018
2017,15,門診,13~15,嘉義市,0,1774,10020
2017,15,門診,13~15,台北市,7,9577,63000
2017,15,門診,13~15,高雄市,5,10898,64000
2017,15,門診,13~15,新北市,10,16027,65000
2017,15,門診,13~15,台中市,11,11279,66000
2017,15,門診,13~15,台南市,6,6199,67000
2017,15,門診,13~15,桃園市,7,9144,68000
2017,15,門診,16~18,連江縣,0,37,09007
2017,15,門診,16~18,金門縣,0,329,09020
2017,15,門診,16~18,宜蘭縣,0,2053,10002
2017,15,門診,16~18,新竹縣,1,1907,10004
2017,15,門診,16~18,苗栗縣,0,2161,10005
2017,15,門診,16~18,彰化縣,0,5928,10007
2017,15,門診,16~18,南投縣,2,1970,10008
2017,15,門診,16~18,雲林縣,0,2858,10009
2017,15,門診,16~18,嘉義縣,1,1559,10010
2017,15,門診,16~18,屏東縣,0,3216,10013
2017,15,門診,16~18,台東縣,0,769,10014
2017,15,門診,16~18,花蓮縣,0,1280,10015
2017,15,門診,16~18,澎湖縣,0,448,10016
2017,15,門診,16~18,基隆市,0,1724,10017
2017,15,門診,16~18,新竹市,0,2393,10018
2017,15,門診,16~18,嘉義市,0,2363,10020
2017,15,門診,16~18,台北市,8,10826,63000
2017,15,門診,16~18,高雄市,2,11881,64000
2017,15,門診,16~18,新北市,6,18415,65000
2017,15,門診,16~18,台中市,3,13134,66000
2017,15,門診,16~18,台南市,0,7142,67000
2017,15,門診,16~18,桃園市,3,9278,68000
2017,15,門診,19~24,連江縣,0,168,09007
2017,15,門診,19~24,金門縣,0,801,09020
2017,15,門診,19~24,宜蘭縣,0,3156,10002
2017,15,門診,19~24,新竹縣,0,3221,10004
2017,15,門診,19~24,苗栗縣,0,3271,10005
2017,15,門診,19~24,彰化縣,2,9426,10007
2017,15,門診,19~24,南投縣,0,3106,10008
2017,15,門診,19~24,雲林縣,0,4514,10009
2017,15,門診,19~24,嘉義縣,0,2583,10010
2017,15,門診,19~24,屏東縣,0,5952,10013
2017,15,門診,19~24,台東縣,0,1162,10014
2017,15,門診,19~24,花蓮縣,0,2547,10015
2017,15,門診,19~24,澎湖縣,0,974,10016
2017,15,門診,19~24,基隆市,1,2926,10017
2017,15,門診,19~24,新竹市,0,4789,10018
2017,15,門診,19~24,嘉義市,0,3726,10020
2017,15,門診,19~24,台北市,8,26413,63000
2017,15,門診,19~24,高雄市,2,25026,64000
2017,15,門診,19~24,新北市,14,33949,65000
2017,15,門診,19~24,台中市,5,29745,66000
2017,15,門診,19~24,台南市,3,15956,67000
2017,15,門診,19~24,桃園市,4,17522,68000
2017,15,門診,25~64,連江縣,0,807,09007
2017,15,門診,25~64,金門縣,0,8400,09020
2017,15,門診,25~64,宜蘭縣,7,45216,10002
2017,15,門診,25~64,新竹縣,2,42727,10004
2017,15,門診,25~64,苗栗縣,0,48624,10005
2017,15,門診,25~64,彰化縣,5,132247,10007
2017,15,門診,25~64,南投縣,3,47084,10008
2017,15,門診,25~64,雲林縣,5,66063,10009
2017,15,門診,25~64,嘉義縣,11,38762,10010
2017,15,門診,25~64,屏東縣,3,80226,10013
2017,15,門診,25~64,台東縣,0,20191,10014
2017,15,門診,25~64,花蓮縣,1,37203,10015
2017,15,門診,25~64,澎湖縣,0,14663,10016
2017,15,門診,25~64,基隆市,3,43486,10017
2017,15,門診,25~64,新竹市,5,63578,10018
2017,15,門診,25~64,嘉義市,2,53111,10020
2017,15,門診,25~64,台北市,26,365951,63000
2017,15,門診,25~64,高雄市,17,336608,64000
2017,15,門診,25~64,新北市,23,425820,65000
2017,15,門診,25~64,台中市,28,320180,66000
2017,15,門診,25~64,台南市,25,197027,67000
2017,15,門診,25~64,桃園市,15,223069,68000
2017,15,門診,3~6,連江縣,0,68,09007
2017,15,門診,3~6,金門縣,19,958,09020
2017,15,門診,3~6,宜蘭縣,13,4323,10002
2017,15,門診,3~6,新竹縣,31,6413,10004
2017,15,門診,3~6,苗栗縣,14,5655,10005
2017,15,門診,3~6,彰化縣,44,13834,10007
2017,15,門診,3~6,南投縣,6,4730,10008
2017,15,門診,3~6,雲林縣,25,6734,10009
2017,15,門診,3~6,嘉義縣,10,2583,10010
2017,15,門診,3~6,屏東縣,24,7156,10013
2017,15,門診,3~6,台東縣,2,1554,10014
2017,15,門診,3~6,花蓮縣,16,2946,10015
2017,15,門診,3~6,澎湖縣,5,845,10016
2017,15,門診,3~6,基隆市,8,3143,10017
2017,15,門診,3~6,新竹市,17,6975,10018
2017,15,門診,3~6,嘉義市,16,4378,10020
2017,15,門診,3~6,台北市,58,23930,63000
2017,15,門診,3~6,高雄市,94,27571,64000
2017,15,門診,3~6,新北市,104,46150,65000
2017,15,門診,3~6,台中市,99,34382,66000
2017,15,門診,3~6,台南市,70,18675,67000
2017,15,門診,3~6,桃園市,67,23856,68000
2017,15,門診,65+,連江縣,0,287,09007
2017,15,門診,65+,金門縣,0,4317,09020
2017,15,門診,65+,宜蘭縣,0,31103,10002
2017,15,門診,65+,新竹縣,0,17042,10004
2017,15,門診,65+,苗栗縣,1,28962,10005
2017,15,門診,65+,彰化縣,1,73121,10007
2017,15,門診,65+,南投縣,2,31657,10008
2017,15,門診,65+,雲林縣,0,44598,10009
2017,15,門診,65+,嘉義縣,3,33743,10010
2017,15,門診,65+,屏東縣,2,54932,10013
2017,15,門診,65+,台東縣,0,13494,10014
2017,15,門診,65+,花蓮縣,0,23143,10015
2017,15,門診,65+,澎湖縣,0,9934,10016
2017,15,門診,65+,基隆市,1,24821,10017
2017,15,門診,65+,新竹市,1,24765,10018
2017,15,門診,65+,嘉義市,3,29956,10020
2017,15,門診,65+,台北市,1,214668,63000
2017,15,門診,65+,高雄市,1,179367,64000
2017,15,門診,65+,新北市,1,163787,65000
2017,15,門診,65+,台中市,16,130054,66000
2017,15,門診,65+,台南市,1,97937,67000
2017,15,門診,65+,桃園市,1,89362,68000
2017,15,門診,7~12,連江縣,0,42,09007
2017,15,門診,7~12,金門縣,2,741,09020
2017,15,門診,7~12,宜蘭縣,7,3401,10002
2017,15,門診,7~12,新竹縣,8,4921,10004
2017,15,門診,7~12,苗栗縣,6,4094,10005
2017,15,門診,7~12,彰化縣,18,11673,10007
2017,15,門診,7~12,南投縣,7,3828,10008
2017,15,門診,7~12,雲林縣,8,5595,10009
2017,15,門診,7~12,嘉義縣,6,2634,10010
2017,15,門診,7~12,屏東縣,8,6222,10013
2017,15,門診,7~12,台東縣,5,1399,10014
2017,15,門診,7~12,花蓮縣,0,2643,10015
2017,15,門診,7~12,澎湖縣,0,836,10016
2017,15,門診,7~12,基隆市,7,2685,10017
2017,15,門診,7~12,新竹市,11,5395,10018
2017,15,門診,7~12,嘉義市,3,3640,10020
2017,15,門診,7~12,台北市,33,20332,63000
2017,15,門診,7~12,高雄市,28,22965,64000
2017,15,門診,7~12,新北市,55,35081,65000
2017,15,門診,7~12,台中市,34,26554,66000
2017,15,門診,7~12,台南市,23,14892,67000
2017,15,門診,7~12,桃園市,30,19546,68000
2017,16,住院,0~2,宜蘭縣,2,39,10002
2017,16,住院,0~2,新竹縣,0,16,10004
2017,16,住院,0~2,苗栗縣,0,4,10005
2017,16,住院,0~2,彰化縣,1,107,10007
2017,16,住院,0~2,南投縣,2,32,10008
2017,16,住院,0~2,雲林縣,0,10,10009
2017,16,住院,0~2,嘉義縣,2,18,10010
2017,16,住院,0~2,屏東縣,1,34,10013
2017,16,住院,0~2,花蓮縣,0,17,10015
2017,16,住院,0~2,澎湖縣,0,1,10016
2017,16,住院,0~2,基隆市,0,18,10017
2017,16,住院,0~2,新竹市,1,28,10018
2017,16,住院,0~2,嘉義市,0,17,10020
2017,16,住院,0~2,台北市,0,146,63000
2017,16,住院,0~2,高雄市,3,96,64000
2017,16,住院,0~2,新北市,0,38,65000
2017,16,住院,0~2,台中市,0,118,66000
2017,16,住院,0~2,台南市,0,31,67000
2017,16,住院,0~2,桃園市,1,162,68000
2017,16,住院,13~15,宜蘭縣,0,6,10002
2017,16,住院,13~15,新竹縣,0,4,10004
2017,16,住院,13~15,苗栗縣,0,5,10005
2017,16,住院,13~15,彰化縣,1,20,10007
2017,16,住院,13~15,南投縣,0,3,10008
2017,16,住院,13~15,雲林縣,0,6,10009
2017,16,住院,13~15,嘉義縣,0,8,10010
2017,16,住院,13~15,屏東縣,0,12,10013
2017,16,住院,13~15,台東縣,0,1,10014
2017,16,住院,13~15,花蓮縣,0,3,10015
2017,16,住院,13~15,基隆市,0,5,10017
2017,16,住院,13~15,新竹市,0,3,10018
2017,16,住院,13~15,嘉義市,0,2,10020
2017,16,住院,13~15,台北市,0,39,63000
2017,16,住院,13~15,高雄市,0,20,64000
2017,16,住院,13~15,新北市,0,5,65000
2017,16,住院,13~15,台中市,0,26,66000
2017,16,住院,13~15,台南市,0,14,67000
2017,16,住院,13~15,桃園市,0,23,68000
2017,16,住院,16~18,宜蘭縣,0,7,10002
2017,16,住院,16~18,新竹縣,0,4,10004
2017,16,住院,16~18,苗栗縣,0,7,10005
2017,16,住院,16~18,彰化縣,0,28,10007
2017,16,住院,16~18,南投縣,0,5,10008
2017,16,住院,16~18,雲林縣,0,4,10009
2017,16,住院,16~18,嘉義縣,0,10,10010
2017,16,住院,16~18,屏東縣,0,16,10013
2017,16,住院,16~18,花蓮縣,0,7,10015
2017,16,住院,16~18,基隆市,0,7,10017
2017,16,住院,16~18,新竹市,0,5,10018
2017,16,住院,16~18,嘉義市,0,1,10020
2017,16,住院,16~18,台北市,0,72,63000
2017,16,住院,16~18,高雄市,0,39,64000
2017,16,住院,16~18,新北市,0,13,65000
2017,16,住院,16~18,台中市,0,34,66000
2017,16,住院,16~18,台南市,0,10,67000
2017,16,住院,16~18,桃園市,0,37,68000
2017,16,住院,19~24,連江縣,0,2,09007
2017,16,住院,19~24,金門縣,0,5,09020
2017,16,住院,19~24,宜蘭縣,0,23,10002
2017,16,住院,19~24,新竹縣,0,11,10004
2017,16,住院,19~24,苗栗縣,0,14,10005
2017,16,住院,19~24,彰化縣,0,68,10007
2017,16,住院,19~24,南投縣,0,21,10008
2017,16,住院,19~24,雲林縣,0,23,10009
2017,16,住院,19~24,嘉義縣,0,14,10010
2017,16,住院,19~24,屏東縣,0,31,10013
2017,16,住院,19~24,台東縣,0,2,10014
2017,16,住院,19~24,花蓮縣,0,23,10015
2017,16,住院,19~24,基隆市,0,6,10017
2017,16,住院,19~24,新竹市,0,25,10018
2017,16,住院,19~24,嘉義市,0,14,10020
2017,16,住院,19~24,台北市,0,190,63000
2017,16,住院,19~24,高雄市,0,150,64000
2017,16,住院,19~24,新北市,0,59,65000
2017,16,住院,19~24,台中市,0,139,66000
2017,16,住院,19~24,台南市,0,32,67000
2017,16,住院,19~24,桃園市,0,147,68000
2017,16,住院,25~64,連江縣,0,2,09007
2017,16,住院,25~64,金門縣,0,25,09020
2017,16,住院,25~64,宜蘭縣,0,428,10002
2017,16,住院,25~64,新竹縣,1,186,10004
2017,16,住院,25~64,苗栗縣,0,233,10005
2017,16,住院,25~64,彰化縣,0,1224,10007
2017,16,住院,25~64,南投縣,0,169,10008
2017,16,住院,25~64,雲林縣,1,305,10009
2017,16,住院,25~64,嘉義縣,0,590,10010
2017,16,住院,25~64,屏東縣,0,492,10013
2017,16,住院,25~64,台東縣,0,14,10014
2017,16,住院,25~64,花蓮縣,0,451,10015
2017,16,住院,25~64,澎湖縣,0,8,10016
2017,16,住院,25~64,基隆市,0,329,10017
2017,16,住院,25~64,新竹市,0,323,10018
2017,16,住院,25~64,嘉義市,0,332,10020
2017,16,住院,25~64,台北市,0,3889,63000
2017,16,住院,25~64,高雄市,0,2358,64000
2017,16,住院,25~64,新北市,0,1368,65000
2017,16,住院,25~64,台中市,0,1817,66000
2017,16,住院,25~64,台南市,0,1147,67000
2017,16,住院,25~64,桃園市,0,2421,68000
2017,16,住院,3~6,金門縣,0,1,09020
2017,16,住院,3~6,宜蘭縣,3,49,10002
2017,16,住院,3~6,新竹縣,0,18,10004
2017,16,住院,3~6,苗栗縣,0,12,10005
2017,16,住院,3~6,彰化縣,0,73,10007
2017,16,住院,3~6,南投縣,1,18,10008
2017,16,住院,3~6,雲林縣,0,11,10009
2017,16,住院,3~6,嘉義縣,0,24,10010
2017,16,住院,3~6,屏東縣,0,31,10013
2017,16,住院,3~6,台東縣,0,1,10014
2017,16,住院,3~6,花蓮縣,0,10,10015
2017,16,住院,3~6,基隆市,1,26,10017
2017,16,住院,3~6,新竹市,0,25,10018
2017,16,住院,3~6,嘉義市,0,12,10020
2017,16,住院,3~6,台北市,0,170,63000
2017,16,住院,3~6,高雄市,0,87,64000
2017,16,住院,3~6,新北市,1,42,65000
2017,16,住院,3~6,台中市,2,109,66000
2017,16,住院,3~6,台南市,0,19,67000
2017,16,住院,3~6,桃園市,1,123,68000
2017,16,住院,65+,連江縣,0,4,09007
2017,16,住院,65+,金門縣,0,28,09020
2017,16,住院,65+,宜蘭縣,0,375,10002
2017,16,住院,65+,新竹縣,0,109,10004
2017,16,住院,65+,苗栗縣,0,187,10005
2017,16,住院,65+,彰化縣,0,1005,10007
2017,16,住院,65+,南投縣,0,206,10008
2017,16,住院,65+,雲林縣,0,355,10009
2017,16,住院,65+,嘉義縣,0,583,10010
2017,16,住院,65+,屏東縣,0,401,10013
2017,16,住院,65+,台東縣,0,6,10014
2017,16,住院,65+,花蓮縣,0,299,10015
2017,16,住院,65+,澎湖縣,0,9,10016
2017,16,住院,65+,基隆市,0,317,10017
2017,16,住院,65+,新竹市,0,209,10018
2017,16,住院,65+,嘉義市,0,167,10020
2017,16,住院,65+,台北市,0,2938,63000
2017,16,住院,65+,高雄市,0,1395,64000
2017,16,住院,65+,新北市,0,956,65000
2017,16,住院,65+,台中市,0,1044,66000
2017,16,住院,65+,台南市,0,675,67000
2017,16,住院,65+,桃園市,0,1422,68000
2017,16,住院,7~12,宜蘭縣,0,30,10002
2017,16,住院,7~12,新竹縣,0,8,10004
2017,16,住院,7~12,苗栗縣,0,8,10005
2017,16,住院,7~12,彰化縣,0,53,10007
2017,16,住院,7~12,南投縣,0,13,10008
2017,16,住院,7~12,雲林縣,0,1,10009
2017,16,住院,7~12,嘉義縣,0,15,10010
2017,16,住院,7~12,屏東縣,0,25,10013
2017,16,住院,7~12,花蓮縣,1,10,10015
2017,16,住院,7~12,澎湖縣,0,1,10016
2017,16,住院,7~12,基隆市,0,8,10017
2017,16,住院,7~12,新竹市,0,6,10018
2017,16,住院,7~12,嘉義市,0,9,10020
2017,16,住院,7~12,台北市,1,95,63000
2017,16,住院,7~12,高雄市,0,40,64000
2017,16,住院,7~12,新北市,0,14,65000
2017,16,住院,7~12,台中市,0,61,66000
2017,16,住院,7~12,台南市,0,10,67000
2017,16,住院,7~12,桃園市,1,65,68000
2017,16,門診,0~2,連江縣,0,23,09007
2017,16,門診,0~2,金門縣,1,462,09020
2017,16,門診,0~2,宜蘭縣,14,2486,10002
2017,16,門診,0~2,新竹縣,15,3319,10004
2017,16,門診,0~2,苗栗縣,22,2895,10005
2017,16,門診,0~2,彰化縣,37,7574,10007
2017,16,門診,0~2,南投縣,19,2555,10008
2017,16,門診,0~2,雲林縣,22,3324,10009
2017,16,門診,0~2,嘉義縣,7,1226,10010
2017,16,門診,0~2,屏東縣,17,4059,10013
2017,16,門診,0~2,台東縣,5,809,10014
2017,16,門診,0~2,花蓮縣,14,1634,10015
2017,16,門診,0~2,澎湖縣,2,423,10016
2017,16,門診,0~2,基隆市,7,1677,10017
2017,16,門診,0~2,新竹市,22,3820,10018
2017,16,門診,0~2,嘉義市,1,2287,10020
2017,16,門診,0~2,台北市,46,12157,63000
2017,16,門診,0~2,高雄市,99,14863,64000
2017,16,門診,0~2,新北市,127,23397,65000
2017,16,門診,0~2,台中市,81,18149,66000
2017,16,門診,0~2,台南市,48,9076,67000
2017,16,門診,0~2,桃園市,61,13042,68000
2017,16,門診,13~15,連江縣,0,40,09007
2017,16,門診,13~15,金門縣,0,395,09020
2017,16,門診,13~15,宜蘭縣,1,1709,10002
2017,16,門診,13~15,新竹縣,0,2102,10004
2017,16,門診,13~15,苗栗縣,2,2066,10005
2017,16,門診,13~15,彰化縣,2,5858,10007
2017,16,門診,13~15,南投縣,3,1897,10008
2017,16,門診,13~15,雲林縣,0,2652,10009
2017,16,門診,13~15,嘉義縣,0,1353,10010
2017,16,門診,13~15,屏東縣,1,2982,10013
2017,16,門診,13~15,台東縣,0,792,10014
2017,16,門診,13~15,花蓮縣,0,1120,10015
2017,16,門診,13~15,澎湖縣,0,452,10016
2017,16,門診,13~15,基隆市,0,1286,10017
2017,16,門診,13~15,新竹市,3,2024,10018
2017,16,門診,13~15,嘉義市,1,1566,10020
2017,16,門診,13~15,台北市,8,9069,63000
2017,16,門診,13~15,高雄市,4,10229,64000
2017,16,門診,13~15,新北市,8,14500,65000
2017,16,門診,13~15,台中市,6,11038,66000
2017,16,門診,13~15,台南市,6,6486,67000
2017,16,門診,13~15,桃園市,0,8281,68000
2017,16,門診,16~18,連江縣,0,42,09007
2017,16,門診,16~18,金門縣,0,357,09020
2017,16,門診,16~18,宜蘭縣,2,1862,10002
2017,16,門診,16~18,新竹縣,0,1858,10004
2017,16,門診,16~18,苗栗縣,0,2181,10005
2017,16,門診,16~18,彰化縣,3,6002,10007
2017,16,門診,16~18,南投縣,1,2055,10008
2017,16,門診,16~18,雲林縣,1,2951,10009
2017,16,門診,16~18,嘉義縣,0,1581,10010
2017,16,門診,16~18,屏東縣,3,3004,10013
2017,16,門診,16~18,台東縣,0,786,10014
2017,16,門診,16~18,花蓮縣,0,1245,10015
2017,16,門診,16~18,澎湖縣,0,484,10016
2017,16,門診,16~18,基隆市,0,1675,10017
2017,16,門診,16~18,新竹市,1,2391,10018
2017,16,門診,16~18,嘉義市,1,2248,10020
2017,16,門診,16~18,台北市,9,10904,63000
2017,16,門診,16~18,高雄市,5,11459,64000
2017,16,門診,16~18,新北市,5,17416,65000
2017,16,門診,16~18,台中市,7,13229,66000
2017,16,門診,16~18,台南市,1,7237,67000
2017,16,門診,16~18,桃園市,3,9254,68000
2017,16,門診,19~24,連江縣,0,217,09007
2017,16,門診,19~24,金門縣,0,778,09020
2017,16,門診,19~24,宜蘭縣,3,2941,10002
2017,16,門診,19~24,新竹縣,1,3113,10004
2017,16,門診,19~24,苗栗縣,0,3151,10005
2017,16,門診,19~24,彰化縣,3,9415,10007
2017,16,門診,19~24,南投縣,1,2987,10008
2017,16,門診,19~24,雲林縣,1,4574,10009
2017,16,門診,19~24,嘉義縣,1,2598,10010
2017,16,門診,19~24,屏東縣,0,5607,10013
2017,16,門診,19~24,台東縣,0,1176,10014
2017,16,門診,19~24,花蓮縣,0,2471,10015
2017,16,門診,19~24,澎湖縣,0,995,10016
2017,16,門診,19~24,基隆市,3,2808,10017
2017,16,門診,19~24,新竹市,3,4863,10018
2017,16,門診,19~24,嘉義市,0,3730,10020
2017,16,門診,19~24,台北市,15,24803,63000
2017,16,門診,19~24,高雄市,2,24291,64000
2017,16,門診,19~24,新北市,2,31753,65000
2017,16,門診,19~24,台中市,7,29117,66000
2017,16,門診,19~24,台南市,6,15704,67000
2017,16,門診,19~24,桃園市,1,16633,68000
2017,16,門診,25~64,連江縣,0,761,09007
2017,16,門診,25~64,金門縣,1,7639,09020
2017,16,門診,25~64,宜蘭縣,3,41732,10002
2017,16,門診,25~64,新竹縣,1,40598,10004
2017,16,門診,25~64,苗栗縣,2,46367,10005
2017,16,門診,25~64,彰化縣,8,127777,10007
2017,16,門診,25~64,南投縣,0,45654,10008
2017,16,門診,25~64,雲林縣,3,63539,10009
2017,16,門診,25~64,嘉義縣,7,36882,10010
2017,16,門診,25~64,屏東縣,3,76174,10013
2017,16,門診,25~64,台東縣,0,19252,10014
2017,16,門診,25~64,花蓮縣,0,35685,10015
2017,16,門診,25~64,澎湖縣,0,13802,10016
2017,16,門診,25~64,基隆市,2,41146,10017
2017,16,門診,25~64,新竹市,2,60305,10018
2017,16,門診,25~64,嘉義市,3,49394,10020
2017,16,門診,25~64,台北市,34,343753,63000
